,ISBN,User-ID,Book-Title,Book-Author,Publisher,Book-Rating,Image-URL-M
17070,0140042229,194669.0,Dubliners,James Joyce,Penguin USA,0.0,http://images.amazon.com/images/P/0140042229.01.MZZZZZZZ.jpg
17071,0553560468,145431.0,Wilderness Tips,Margaret Atwood,Bantam Books,0.0,http://images.amazon.com/images/P/0553560468.01.MZZZZZZZ.jpg
17072,1585790214,96721.0,The Return of the Twelves (Common Reader Editions),Pauline Clarke,Akadine Press,8.0,http://images.amazon.com/images/P/1585790214.01.MZZZZZZZ.jpg
17073,0385234104,87555.0,Fatherhood,Bill Cosby,Bantam Dell Pub Group,0.0,http://images.amazon.com/images/P/0385234104.01.MZZZZZZZ.jpg
17074,0553802488,78973.0,The Face,DEAN KOONTZ,Bantam,8.0,http://images.amazon.com/images/P/0553802488.01.MZZZZZZZ.jpg
17075,0452280729,109461.0,Angel Animals : Exploring Our Spiritual Connection With Animals,Allen Anderson,Plume Books,0.0,http://images.amazon.com/images/P/0452280729.01.MZZZZZZZ.jpg
17076,0671542125,10819.0,Third Girl,Agatha Christie,Pocket,0.0,http://images.amazon.com/images/P/0671542125.01.MZZZZZZZ.jpg
17077,0671027360,244171.0,Angels &amp; Demons,Dan Brown,Pocket Star,9.0,http://images.amazon.com/images/P/0671027360.01.MZZZZZZZ.jpg
17078,0451158369,26535.0,Summer Campaign (Signet Regency Romance),Carla Kelly,Signet Book,0.0,http://images.amazon.com/images/P/0451158369.01.MZZZZZZZ.jpg
17079,0440227704,233928.0,Many Waters (Laurel Leaf Books),Madeleine L'Engle,Laurel-Leaf Books,5.0,http://images.amazon.com/images/P/0440227704.01.MZZZZZZZ.jpg
17080,0445402296,56856.0,The Murders of Richard III,Elizabeth Peters,Warner Books,0.0,http://images.amazon.com/images/P/0445402296.01.MZZZZZZZ.jpg
17081,0140115854,264317.0,Moon Palace (Contemporary American Fiction),Paul Auster,Penguin Books,0.0,http://images.amazon.com/images/P/0140115854.01.MZZZZZZZ.jpg
17082,0316519332,16795.0,How Good Do We Have to Be? A New Understanding of Guilt and Forgiveness,Harold S. Kushner,Back Bay Books,0.0,http://images.amazon.com/images/P/0316519332.01.MZZZZZZZ.jpg
17083,0440225701,206567.0,The Street Lawyer,JOHN GRISHAM,Dell,0.0,http://images.amazon.com/images/P/0440225701.01.MZZZZZZZ.jpg
17084,0345441435,59912.0,Prospero's Children,Jan Siegel,Del Rey Books,7.0,http://images.amazon.com/images/P/0345441435.01.MZZZZZZZ.jpg
17085,2290314765,69808.0,Les Fleurs du Mal,Charles Baudelaire,J'ai lu,9.0,http://images.amazon.com/images/P/2290314765.01.MZZZZZZZ.jpg
17086,0688158250,190533.0,She's Having a Baby :  And I'm Having a Breakdown,James D. Barron,Perennial Currents,0.0,http://images.amazon.com/images/P/0688158250.01.MZZZZZZZ.jpg
17087,0553289691,208829.0,SKINNY LEGS AND ALL,TOM ROBBINS,Bantam,0.0,http://images.amazon.com/images/P/0553289691.01.MZZZZZZZ.jpg
17088,0312990456,1729.0,One for the Money (A Stephanie Plum Novel),Janet Evanovich,St. Martin's Paperbacks,0.0,http://images.amazon.com/images/P/0312990456.01.MZZZZZZZ.jpg
17089,0786868716,177531.0,The Five People You Meet in Heaven,Mitch Albom,Hyperion,7.0,http://images.amazon.com/images/P/0786868716.01.MZZZZZZZ.jpg
17090,0307101444,102967.0,"Little Squirt, the Fire Engine (First Little Golden Book)",Catherine Kenworthy,Golden Books,0.0,http://images.amazon.com/images/P/0307101444.01.MZZZZZZZ.jpg
17091,0446610038,82497.0,1st to Die: A Novel,James Patterson,Warner Vision,8.0,http://images.amazon.com/images/P/0446610038.01.MZZZZZZZ.jpg
17092,0140127720,14638.0,Staying on Top When Your World Turns Upside Down: How to Triumph over Trauma and Adversity,Kathryn D. Cramer,Penguin USA,0.0,http://images.amazon.com/images/P/0140127720.01.MZZZZZZZ.jpg
17093,0380799103,24846.0,Pears on a Willow Tree,Leslie Pietrzyk,Avon,8.0,http://images.amazon.com/images/P/0380799103.01.MZZZZZZZ.jpg
17094,0345402316,234623.0,Crossing over Jordan: A Novel,Linda Beatrice Brown,One World,0.0,http://images.amazon.com/images/P/0345402316.01.MZZZZZZZ.jpg
17095,0812504321,10819.0,The Call of the Wild : Complete and Unabridged (Tor Classics),Jack London,Aerie,0.0,http://images.amazon.com/images/P/0812504321.01.MZZZZZZZ.jpg
17096,0786867647,18067.0,Lucky Man: A Memoir,Michael J. Fox,Hyperion,8.0,http://images.amazon.com/images/P/0786867647.01.MZZZZZZZ.jpg
17097,038531258X,199358.0,Cold Sassy Tree,Olive Ann Burns,Delta,8.0,http://images.amazon.com/images/P/038531258X.01.MZZZZZZZ.jpg
17098,0449204324,131767.0,Blue Highways a Journey Into America,William Least Heat-Moon,Ballantine Books,5.0,http://images.amazon.com/images/P/0449204324.01.MZZZZZZZ.jpg
17099,0688158242,36606.0,Doing Less and Having More: Five Easy Steps for Discovering What You Really Want-And Getting It,Marcia Wieder,William Morrow &amp; Company,0.0,http://images.amazon.com/images/P/0688158242.01.MZZZZZZZ.jpg
17100,0848715187,60050.0,Home for the Holidays Cookbook,Jodie Foster,Leisure Arts,0.0,http://images.amazon.com/images/P/0848715187.01.MZZZZZZZ.jpg
17101,0553445154,172030.0,"Dynasty Jones (Loveswept, No 754)",Helen Mittermeyer,Loveswept,7.0,http://images.amazon.com/images/P/0553445154.01.MZZZZZZZ.jpg
17102,0671527215,115234.0,Hitchhikers's Guide to the Galaxy,Douglas Adams,Pocket,0.0,http://images.amazon.com/images/P/0671527215.01.MZZZZZZZ.jpg
17103,0811200701,197293.0,The Berlin Stories: The Last of Mr. Norris and  Goodbye to Berlin (New Directions Book),Christopher Isherwood,J. Laughlin,8.0,http://images.amazon.com/images/P/0811200701.01.MZZZZZZZ.jpg
17104,1896095011,199492.0,Dreamcatcher,Meredy Maynard,Polestar Book Publishers,7.0,http://images.amazon.com/images/P/1896095011.01.MZZZZZZZ.jpg
17105,0446603716,23881.0,Hide &amp; Seek,James Patterson,Warner Books,6.0,http://images.amazon.com/images/P/0446603716.01.MZZZZZZZ.jpg
17106,0140056653,249894.0,Dr. Jekyll and Mr. Holmes,Loren D. Estleman,Penguin USA,8.0,http://images.amazon.com/images/P/0140056653.01.MZZZZZZZ.jpg
17107,1578151392,136382.0,Katharine Hepburn,Barbara Leaming,Media Books,0.0,http://images.amazon.com/images/P/1578151392.01.MZZZZZZZ.jpg
17108,0440214114,69042.0,Mixed Blessings,DANIELLE STEEL,Dell,0.0,http://images.amazon.com/images/P/0440214114.01.MZZZZZZZ.jpg
17109,0736903208,197659.0,If You Love the Lord,Keith Green,Harvest House Publishers,10.0,http://images.amazon.com/images/P/0736903208.01.MZZZZZZZ.jpg
17110,0062503707,160295.0,Mysteries of the Dark Moon: The Healing Power of the Dark Goddess,Demetra George,HarperSanFrancisco,8.0,http://images.amazon.com/images/P/0062503707.01.MZZZZZZZ.jpg
17111,0451204956,127233.0,Bad Boy,Olivia Goldsmith,Signet Book,7.0,http://images.amazon.com/images/P/0451204956.01.MZZZZZZZ.jpg
17112,0894718207,112026.0,Nostalgic Barbie: A Postcard Book,Running Press,Running Press Book Publishers,0.0,http://images.amazon.com/images/P/0894718207.01.MZZZZZZZ.jpg
17113,0446606189,176256.0,Cat &amp; Mouse (Alex Cross Novels),James Patterson,Warner Books,0.0,http://images.amazon.com/images/P/0446606189.01.MZZZZZZZ.jpg
17114,0345462270,171638.0,Gone Too Far,SUZANNE BROCKMANN,Ballantine Books,0.0,http://images.amazon.com/images/P/0345462270.01.MZZZZZZZ.jpg
17115,3426621509,79687.0,Flut.,Wolfgang Hohlbein,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.",0.0,http://images.amazon.com/images/P/3426621509.01.MZZZZZZZ.jpg
17116,0671792253,98118.0,CLASS : A GUIDE THROUGH THE AMERICAN STATUS SYSTEM,Paul Fussell,Touchstone,9.0,http://images.amazon.com/images/P/0671792253.01.MZZZZZZZ.jpg
17117,0786865504,98787.0,World of Pies : A Novel,Karen Stolz,Hyperion,0.0,http://images.amazon.com/images/P/0786865504.01.MZZZZZZZ.jpg
17118,0911104216,245410.0,Richard Hittleman's Yoga: 28 Day Exercise Plan,Richard L. Hittleman,Workman Publishing,8.0,http://images.amazon.com/images/P/0911104216.01.MZZZZZZZ.jpg
17119,0553159488,151790.0,"The Unicorns Go Hawaiian (Sweet Valley Twins and Friends Super Edition, No 4)",Francine Pascal,Sweet Valley,0.0,http://images.amazon.com/images/P/0553159488.01.MZZZZZZZ.jpg
17120,0531301885,129563.0,"1, 2, 3, Music!",Sylvie Auzary-Luton,Orchard Books (NY),0.0,http://images.amazon.com/images/P/0531301885.01.MZZZZZZZ.jpg
17121,0425063119,15568.0,Shatterday,Harlan Ellison,Berkley Publishing Group,0.0,http://images.amazon.com/images/P/0425063119.01.MZZZZZZZ.jpg
17122,0061099708,123790.0,Colony,Anne Rivers Siddons,HarperTorch,0.0,http://images.amazon.com/images/P/0061099708.01.MZZZZZZZ.jpg
17123,1580624561,228998.0,"The Everything Wedding Checklist: The Gown, the Guests, the Groom, and Everything Else You Shouldn't Forget (Everything Series)",Janet Anastasio,Adams Media Corporation,0.0,http://images.amazon.com/images/P/1580624561.01.MZZZZZZZ.jpg
17124,0140114238,217910.0,Jack the Ripper,Mark Daniel,Penguin Books Ltd,0.0,http://images.amazon.com/images/P/0140114238.01.MZZZZZZZ.jpg
17125,0440110653,69697.0,"CRY IN THE NIGHT, A",MARY HIGGINS CLARK,Dell,0.0,http://images.amazon.com/images/P/0440110653.01.MZZZZZZZ.jpg
17126,0345455207,116313.0,Utopia,LINCOLN CHILD,Fawcett,8.0,http://images.amazon.com/images/P/0345455207.01.MZZZZZZZ.jpg
17127,0373262213,102275.0,Iron Glove,Ronald Tierney,Worldwide Library,0.0,http://images.amazon.com/images/P/0373262213.01.MZZZZZZZ.jpg
17128,0810940442,164533.0,Paintings of Paul Cezanne : A Catalogue Raisonne,John Rewald,Harry N Abrams,6.0,http://images.amazon.com/images/P/0810940442.01.MZZZZZZZ.jpg
17129,2290044369,262199.0,Le Champ De Personne,Daniel Picouly,Editions 84,0.0,http://images.amazon.com/images/P/2290044369.01.MZZZZZZZ.jpg
17130,0441005489,16413.0,"Redwall (Redwall, Book 1)",Brian Jacques,Ace Books,0.0,http://images.amazon.com/images/P/0441005489.01.MZZZZZZZ.jpg
17131,0671016792,37965.0,SKATING FOR THE GOLD,Chip Lovitt,Simon Spotlight Entertainment,3.0,http://images.amazon.com/images/P/0671016792.01.MZZZZZZZ.jpg
17132,0671036505,122793.0,The Vineyard,Barbara Delinsky,Pocket Books,9.0,http://images.amazon.com/images/P/0671036505.01.MZZZZZZZ.jpg
17133,0425132153,269712.0,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Neil Gaiman,Berkley Pub Group,8.0,http://images.amazon.com/images/P/0425132153.01.MZZZZZZZ.jpg
17134,0451455045,257204.0,The Deepest Sea,Charles Barnitz,Roc,0.0,http://images.amazon.com/images/P/0451455045.01.MZZZZZZZ.jpg
17135,038549081X,273086.0,The Handmaid's Tale : A Novel,Margaret Atwood,Anchor,8.0,http://images.amazon.com/images/P/038549081X.01.MZZZZZZZ.jpg
17136,0399147969,187145.0,The Burying Field,Kenneth Abel,Putnam Publishing Group,0.0,http://images.amazon.com/images/P/0399147969.01.MZZZZZZZ.jpg
17137,0553297988,229922.0,"Jedi Search (Star Wars: The Jedi Academy Trilogy, Vol. 1)",Kevin J. Anderson,Bantam,8.0,http://images.amazon.com/images/P/0553297988.01.MZZZZZZZ.jpg
17138,0312993560,190925.0,The Tea Rose,Jennifer Donnelly,St. Martin's Press,7.0,http://images.amazon.com/images/P/0312993560.01.MZZZZZZZ.jpg
17139,0330392611,116187.0,The Idea of Perfection,Kate Grenville,Picador (UK),9.0,http://images.amazon.com/images/P/0330392611.01.MZZZZZZZ.jpg
17140,1882647157,188847.0,Revolting Youth: The Further Journals of Nick Twisp,C. D. Payne,Aivia Press,5.0,http://images.amazon.com/images/P/1882647157.01.MZZZZZZZ.jpg
17141,0439388899,35859.0,Milk Mustache Mania: An Inside Look at One of Your Favorite Ad Campaigns (Pok̩mon),Bernie Hogya,Scholastic,0.0,http://images.amazon.com/images/P/0439388899.01.MZZZZZZZ.jpg
17142,038549274X,11676.0,A Sudden Change of Heart,Barbara Taylor Bradford,Bantam Dell Pub Group,0.0,http://images.amazon.com/images/P/038549274X.01.MZZZZZZZ.jpg
17143,0345386108,75089.0,Winter Moon,Dean R. Koontz,Ballantine Books,6.0,http://images.amazon.com/images/P/0345386108.01.MZZZZZZZ.jpg
17144,0446671304,249848.0,Deadline Poet: My Life As a Doggerelist,Calvin Trillin,Warner Books,9.0,http://images.amazon.com/images/P/0446671304.01.MZZZZZZZ.jpg
17145,1558530711,183065.0,P. S. I Love You,"H. Jackson, Jr. Brown",Thomas Nelson,10.0,http://images.amazon.com/images/P/1558530711.01.MZZZZZZZ.jpg
17146,0312204450,225595.0,The Year's Best Science Fiction : Sixteenth Annual Collection,Gardner Dozois,Bluejay Books,10.0,http://images.amazon.com/images/P/0312204450.01.MZZZZZZZ.jpg
17147,0061097853,76942.0,The First Eagle (Jim Chee Novels),Tony Hillerman,HarperTorch,0.0,http://images.amazon.com/images/P/0061097853.01.MZZZZZZZ.jpg
17148,0671505262,26593.0,Slam Dunk Sabotage: Hardy Boys #140,Franklin W. Dixon,Aladdin,0.0,http://images.amazon.com/images/P/0671505262.01.MZZZZZZZ.jpg
17149,0140131558,252775.0,"The New York Trilogy: City of Glass, Ghosts, the Locked Room (Contemporary American Fiction Series)",Paul Auster,Penguin Books,10.0,http://images.amazon.com/images/P/0140131558.01.MZZZZZZZ.jpg
17150,0821745166,35859.0,The Big Needle,Ken Follett,Kensington Pub Corp,0.0,http://images.amazon.com/images/P/0821745166.01.MZZZZZZZ.jpg
17151,060980877X,36609.0,The Sweet Potato Queens' Big-Ass Cookbook (and Financial Planner),Jill Conner Browne,Three Rivers Press,0.0,http://images.amazon.com/images/P/060980877X.01.MZZZZZZZ.jpg
17152,2264017627,56039.0,Mort d'un trimardeur,Arthur Upfield,10-18,10.0,http://images.amazon.com/images/P/2264017627.01.MZZZZZZZ.jpg
17153,0064401308,278418.0,No Flying in the House (Harper Trophy Books (Paperback)),Betty Brock,HarperTrophy,0.0,http://images.amazon.com/images/P/0064401308.01.MZZZZZZZ.jpg
17154,0140119906,222296.0,Love in the Time of Cholera (Penguin Great Books of the 20th Century),Gabriel Garcia Marquez,Penguin Books,0.0,http://images.amazon.com/images/P/0140119906.01.MZZZZZZZ.jpg
17155,0451209621,272988.0,Miss Prestwick's Crusade (Signet Regency Romance),Anne Barbour,Signet Book,0.0,http://images.amazon.com/images/P/0451209621.01.MZZZZZZZ.jpg
17156,051512088X,153723.0,Rosehaven,Catherine Coulter,Jove Books,5.0,http://images.amazon.com/images/P/051512088X.01.MZZZZZZZ.jpg
17157,0340218495,168064.0,Little sisters,Fay Weldon,Hodder and Stoughton,0.0,http://images.amazon.com/images/P/0340218495.01.MZZZZZZZ.jpg
17158,0385335121,90448.0,Tara Road,Maeve Binchy,Bantam Doubleday Dell Pub (Trd),8.0,http://images.amazon.com/images/P/0385335121.01.MZZZZZZZ.jpg
17159,2258009545,120515.0,M̩moires intimes,Georges Simenon,Presses de la Cit̩,0.0,http://images.amazon.com/images/P/2258009545.01.MZZZZZZZ.jpg
17160,0670800139,212923.0,The White Dove,Rosie Thomas,Penguin USA,0.0,http://images.amazon.com/images/P/0670800139.01.MZZZZZZZ.jpg
17161,0805019359,207499.0,J is for Judgment,Sue Grafton,Henry Holt &amp; Company,0.0,http://images.amazon.com/images/P/0805019359.01.MZZZZZZZ.jpg
17162,1551669005,208147.0,Parting Gifts,Charlotte Allen,Mira,0.0,http://images.amazon.com/images/P/1551669005.01.MZZZZZZZ.jpg
17163,0843940514,172030.0,Savage Shadows (Savage),Cassie Edwards,Leisure Books,0.0,http://images.amazon.com/images/P/0843940514.01.MZZZZZZZ.jpg
17164,0689822510,22899.0,On The Edge : Stories At The Brink,Lois Duncan,Simon &amp; Schuster Children's Publishing,9.0,http://images.amazon.com/images/P/0689822510.01.MZZZZZZZ.jpg
17165,0060008032,126296.0,Angels,Marian Keyes,HarperTorch,8.0,http://images.amazon.com/images/P/0060008032.01.MZZZZZZZ.jpg
17166,0449204200,12538.0,The Stone Bull,Phyllis A. Whitney,Ivy Books,0.0,http://images.amazon.com/images/P/0449204200.01.MZZZZZZZ.jpg
17167,0440092876,69042.0,The Wilderness Seekers,Lou Cameron,Bantam Books (Mm),0.0,http://images.amazon.com/images/P/0440092876.01.MZZZZZZZ.jpg
17168,0671755056,142524.0,SHAMPOO PLANET,Douglas Coupland,Atria,0.0,http://images.amazon.com/images/P/0671755056.01.MZZZZZZZ.jpg
17169,0609610252,250368.0,Adam and Eve and Pinch Me,RUTH RENDELL,Crown,0.0,http://images.amazon.com/images/P/0609610252.01.MZZZZZZZ.jpg
17170,0373194978,154944.0,"Runaway Princess (Silhouette Romance, No 1497)",Patricia Forsythe,Silhouette,0.0,http://images.amazon.com/images/P/0373194978.01.MZZZZZZZ.jpg
17171,0425174204,78973.0,Fever,Robin Cook,Berkley Publishing Group,7.0,http://images.amazon.com/images/P/0425174204.01.MZZZZZZZ.jpg
17172,0140323295,106816.0,"Don't Be Mad, Ivy",Christine McDonnell,Penguin USA,0.0,http://images.amazon.com/images/P/0140323295.01.MZZZZZZZ.jpg
17173,0963124633,267809.0,You Might As Well Laugh: Surviving the Joys of Parenthood,Sandi Kahn Shelton,Bancroft Press,6.0,http://images.amazon.com/images/P/0963124633.01.MZZZZZZZ.jpg
17174,0684859475,162639.0,APOLOGIZING TO DOGS,Joe Coomer,Touchstone,0.0,http://images.amazon.com/images/P/0684859475.01.MZZZZZZZ.jpg
17175,0515130044,195386.0,The Attorney,Steve Martini,Jove Books,0.0,http://images.amazon.com/images/P/0515130044.01.MZZZZZZZ.jpg
17176,0399146695,182527.0,Lost and Found,Jayne Ann Krentz,G. P. Putnam's Sons,8.0,http://images.amazon.com/images/P/0399146695.01.MZZZZZZZ.jpg
17177,3795903327,173632.0,Schule des Generalbassspiels,Walter Kolneder,Heinrichshofen,0.0,http://images.amazon.com/images/P/3795903327.01.MZZZZZZZ.jpg
17178,0822216310,98297.0,Santaland Diaries &amp; Seasons Greetings: 2 Plays,David Sedaris,Dramatists Play Service Inc,8.0,http://images.amazon.com/images/P/0822216310.01.MZZZZZZZ.jpg
17179,0449227545,18067.0,The Hammer of Eden: A Novel,Ken Follett,Fawcett Books,0.0,http://images.amazon.com/images/P/0449227545.01.MZZZZZZZ.jpg
17180,0843951249,207349.0,Danelaw,Susan Squires,Dorchester Publishing Company,0.0,http://images.amazon.com/images/P/0843951249.01.MZZZZZZZ.jpg
17181,038533656X,76818.0,Apocalipstick,SUE MARGOLIS,Delta,3.0,http://images.amazon.com/images/P/038533656X.01.MZZZZZZZ.jpg
17182,0671567829,131027.0,The Bookman's Wake (Cliff Janeway Novels (Paperback)),John Dunning,Pocket Star,0.0,http://images.amazon.com/images/P/0671567829.01.MZZZZZZZ.jpg
17183,0140240209,119222.0,The Dog I.Q. Test,Melissa Miller,Penguin Books,0.0,http://images.amazon.com/images/P/0140240209.01.MZZZZZZZ.jpg
17184,0345466357,98391.0,The Coyote Kings of the Space-Age Bachelor Pad,MINISTER FAUST,Del Rey,8.0,http://images.amazon.com/images/P/0345466357.01.MZZZZZZZ.jpg
17185,0140714146,235004.0,King Lear (The Pelican Shakespeare),William Shakespeare,Penguin Books,7.0,http://images.amazon.com/images/P/0140714146.01.MZZZZZZZ.jpg
17186,0312179405,34697.0,Tell Me Lies,Jennifer Crusie,St Martins Pr,8.0,http://images.amazon.com/images/P/0312179405.01.MZZZZZZZ.jpg
17187,0451203771,265194.0,Scarlet Feather,Maeve Binchy,Signet Book,8.0,http://images.amazon.com/images/P/0451203771.01.MZZZZZZZ.jpg
17188,0425160394,30744.0,Vengeance in Death,J. D. Robb,Berkley Publishing Group,0.0,http://images.amazon.com/images/P/0425160394.01.MZZZZZZZ.jpg
17189,0515089958,95201.0,The Majors (Brotherhood of War),W. E. B. Griffin,Jove Books,0.0,http://images.amazon.com/images/P/0515089958.01.MZZZZZZZ.jpg
17190,0373166036,242824.0,"Mommy On Board  (Mommy And Me) (Harlequin American Romance, No 603)",Muriel Jensen,Harlequin,0.0,http://images.amazon.com/images/P/0373166036.01.MZZZZZZZ.jpg
17191,0679748806,124280.0,JFK: Reckless Youth,Nigel Hamilton,Random House,0.0,http://images.amazon.com/images/P/0679748806.01.MZZZZZZZ.jpg
17192,0671829777,198711.0,PETALS ON WIND,V. C. Andrews,Pocket,0.0,http://images.amazon.com/images/P/0671829777.01.MZZZZZZZ.jpg
17193,1573229385,198012.0,The Frog King: A Love Story,Adam Davies,Riverhead Books,0.0,http://images.amazon.com/images/P/1573229385.01.MZZZZZZZ.jpg
17194,006018518X,86033.0,"Cemetery Stories : Haunted Graveyards, Embalming Secrets, and the Life of a Corpse After Death",Katherine Ramsland,Perennial Currents,8.0,http://images.amazon.com/images/P/006018518X.01.MZZZZZZZ.jpg
17195,034540761X,31466.0,The Final Judgment,Richard North Patterson,Ballantine Books,0.0,http://images.amazon.com/images/P/034540761X.01.MZZZZZZZ.jpg
17196,0312961731,160819.0,A Murder on the Appian Way (Dead Letter Mysteries),Steven Saylor,St. Martin's Press,0.0,http://images.amazon.com/images/P/0312961731.01.MZZZZZZZ.jpg
